"taxi","date.date.","passenger_count","trip_distance","fare_amount","surcharge","mta_tax","tip_amount","tolls_amount","total_amount","rides","file_name"
"Green","2017-12-15",2,8.3,33,0,1,0,0,34.6,2,"green_tripdata_2017-11.csv"
"Green","2017-12-15",46872,89480.2800000002,422389.13,14028.5,16832.5,38468.5200000003,3268.60000000003,506313.299999809,34394,"green_tripdata_2017-12.csv"
"Green","2017-12-16",51613,102326.389999999,449010.91,7660,18236,43780.7400000003,2466.40000000001,533264.449999812,37261,"green_tripdata_2017-12.csv"
"Green","2017-12-17",5,5.92,31.5,0,2.5,4.38,0,39.88,5,"green_tripdata_2017-11.csv"
"Green","2017-12-17",42071,84898.1199999994,360569.08,6185.5,14650.5,33973.7700000003,2450.92000000001,427332.119999844,29969,"green_tripdata_2017-12.csv"
"Green","2017-12-18",6,7.97,55.5,0,3,8.18,0,68.48,6,"green_tripdata_2017-11.csv"
"Green","2017-12-18",37024,73084.9699999997,327440.72,10891.5,13260,27575.4300000002,2588.41000000001,390376.109999867,27136,"green_tripdata_2017-12.csv"
"Green","2017-12-19",2,3.02,19,0,1,4.54,0,25.14,2,"green_tripdata_2017-11.csv"
"Green","2017-12-19",38321,76589.8900000002,346649.72,11328,13718.5,30195.0900000003,3000.75000000002,413794.109999855,28016,"green_tripdata_2017-12.csv"
"Green","2017-12-20",41759,83105.3699999999,376569.54,12724,15078,33948.9900000005,3210.22000000003,451319.899999836,30822,"green_tripdata_2017-12.csv"
"Green","2017-12-21",2,2.65,14,0,1,0,0,15.6,2,"green_tripdata_2017-11.csv"
"Green","2017-12-21",42849,85569.9400000007,391255.69,13181.58,15360,35047.4300000002,3893.97000000005,468784.469999827,31453,"green_tripdata_2017-12.csv"
"Green","2017-12-22",1,2.16,10,0,0.5,0,0,10.8,1,"green_tripdata_2017-10.csv"
"Green","2017-12-22",44304,90252.6800000001,403179.78,13892.5,15937.5,33955.1400000004,4155.38000000006,481452.989999808,32681,"green_tripdata_2017-12.csv"
"Green","2017-12-23",39781,78216.4000000001,336616.07,5614.5,14178,26974.5500000003,2810.16000000002,395469.429999843,29082,"green_tripdata_2017-12.csv"
"Green","2017-12-24",35532,70706.7,299728.56,4805.5,12626,20510.0200000001,2307.86000000001,348088.139999868,25854,"green_tripdata_2017-12.csv"
"Green","2017-12-25",22205,48973.8300000003,195749.15,3714.5,7824,13210.33,2056.61,227742.189999954,16004,"green_tripdata_2017-12.csv"
"Green","2017-12-26",27637,53294.0900000005,228365.49,8247,9857,17529.46,1792.44,272134.889999925,20258,"green_tripdata_2017-12.csv"
"Green","2017-12-27",3,3.16,20,0,1.5,2.36,0,24.76,3,"green_tripdata_2017-11.csv"
"Green","2017-12-27",32259,61866.1600000005,270657.62,9872.5,11479.5,20285.0100000002,1917.94,321594.519999895,23533,"green_tripdata_2017-12.csv"
"Green","2017-12-28",35906,67015.6100000001,296449.71,11233,12869.5,23634.5600000002,1974.98,354517.849999874,26425,"green_tripdata_2017-12.csv"
"Green","2017-12-29",1,0.88,5.5,0,0.5,0,0,6.3,1,"green_tripdata_2017-10.csv"
"Green","2017-12-29",1,2.24,11.5,0,0.5,0,0,12.3,1,"green_tripdata_2017-11.csv"
"Green","2017-12-29",39149,72351.8699999996,322507.17,12788.5,14065.5,24573.4100000001,2220.52,385179.99999985,28921,"green_tripdata_2017-12.csv"
"Green","2017-12-30",36430,66908.4700000004,287571.22,5268.5,12811.5,22921.6200000002,1670.42,338407.159999875,26378,"green_tripdata_2017-12.csv"
"Green","2017-12-31",53,100.24,446.5,17,21.5,20.06,11.52,529.48,44,"green_tripdata_2018-01.csv"
"Green","2017-12-31",41331,77470.4100000001,331471.19,6543,14597.5,26659.6200000003,2243.46,391325.669999846,29946,"green_tripdata_2017-12.csv"
"Green","2018-01-01",146,258.91,1060,25,31.5,107.34,13.76,1266.25,67,"green_tripdata_2017-12.csv"
"Green","2018-01-01",32499,68925.3600000006,285432.3,7007,11213.5,25716.8400000003,2067.5,339284.239999892,23294,"green_tripdata_2018-01.csv"
"Green","2018-01-02",4,6.08,31,0,2,1.76,0,35.96,4,"green_tripdata_2017-12.csv"
"Green","2018-01-02",31662,60380.86,263302,9363.2,11333.5,20381.5200000001,2117.44,313805.8099999,23222,"green_tripdata_2018-01.csv"
"Green","2018-01-03",1,11.45,33.5,0.5,0.5,0,0,34.8,1,"green_tripdata_2017-12.csv"
"Green","2018-01-03",35692,70358.1799999999,314341.03,10590.5,12904.5,24833.9700000001,2243.14000000001,373205.439999869,26417,"green_tripdata_2018-01.csv"
"Green","2018-01-04",1,1.22,6.5,0,0.5,1.46,0,8.76,1,"green_tripdata_2017-11.csv"
"Green","2018-01-04",3,7.26,34.5,0,1.5,3.16,0,40.06,3,"green_tripdata_2017-12.csv"
"Green","2018-01-04",8688,16614.14,72515.95,2451,3168.5,6292.26999999998,437.36,87102.7800000072,6519,"green_tripdata_2018-01.csv"
"Green","2018-01-05",2,4.46,23,0,1,0,0,24.6,2,"green_tripdata_2017-10.csv"
"Green","2018-01-05",4,8.44,52.5,1,2,6.66,0,63.36,4,"green_tripdata_2017-12.csv"
"Green","2018-01-05",37244,65101.6300000002,301076.29,12125,13427,27142.2400000003,1978.48,364818.909999872,27453,"green_tripdata_2018-01.csv"
"Green","2018-01-06",3,3.55,23,0,1.5,3.75,0,29.15,3,"green_tripdata_2017-12.csv"
"Green","2018-01-06",37536,68955.6699999999,305366.9,4908.5,13309,27621.7300000001,1678.68,361986.959999875,27336,"green_tripdata_2018-01.csv"
"Green","2018-01-07",1,0.77,5.5,0,0.5,1.26,0,7.56,1,"green_tripdata_2017-11.csv"
"Green","2018-01-07",30782,57501.8999999996,245033.17,3722.5,10642.5,21953.88,1792.84,290360.939999917,21863,"green_tripdata_2018-01.csv"
"Green","2018-01-08",1,2.34,14,0,0.5,2.96,0,17.76,1,"green_tripdata_2017-11.csv"
"Green","2018-01-08",1,4.65,17.5,0,0.5,0,0,18.3,1,"green_tripdata_2017-12.csv"
"Green","2018-01-08",34259,66447.62,307195.13,9834.5,12404,24880.8000000002,2155.91,364727.839999877,25474,"green_tripdata_2018-01.csv"
"Green","2018-01-09",4,4.64,26.5,1,2,3.2,0,33.9,4,"green_tripdata_2017-12.csv"
"Green","2018-01-09",35403,69699.9499999998,318744.69,10363,12719,25641.0200000003,2230.84,378033.299999872,26027,"green_tripdata_2018-01.csv"
"Green","2018-01-10",35103,70295.1399999999,320264.63,10349,12706,25959.8100000003,2431.64000000001,380017.179999871,26021,"green_tripdata_2018-01.csv"
"Green","2018-01-11",3,3.17,19,0,1.5,1.26,0,22.66,3,"green_tripdata_2017-12.csv"
"Green","2018-01-11",35911,71298.3300000003,324657.02,10629,12960.5,27801.1500000002,2369.51000000001,386869.52999987,26570,"green_tripdata_2018-01.csv"
"Green","2018-01-12",1,1.49,8.5,0,0.5,0,0,9.3,1,"green_tripdata_2017-12.csv"
"Green","2018-01-12",41050,79648.1899999998,363395.36,12839,14870.5,32784.1100000003,3321.26000000003,437058.02999984,30462,"green_tripdata_2018-01.csv"
"Green","2018-01-13",2,3.08,17,0,1,3.46,0,22.06,2,"green_tripdata_2017-12.csv"
"Green","2018-01-13",42243,80505.6399999998,348555.83,6210,15203.5,32017.6500000002,2044.94,413998.519999845,31203,"green_tripdata_2018-01.csv"
"Green","2018-01-14",3,14.34,49.5,1.5,1.5,0,0,53.4,3,"green_tripdata_2017-12.csv"
"Green","2018-01-14",35926,69002.1799999997,291400.77,5241.5,12710.5,27298.8600000002,1919.96,346912.339999882,26069,"green_tripdata_2018-01.csv"
"Green","2018-01-15",2,1.62,10.5,0,1,2.19,0,14.29,2,"green_tripdata_2017-12.csv"
"Green","2018-01-15",27043,52515.1799999995,224301.5,3585.5,9638.5,20430.7400000001,1846.97,266121.809999932,19741,"green_tripdata_2018-01.csv"
"Green","2018-01-16",33680,65898.3900000002,293114.98,9728,12046.5,24945.0900000003,2190.46,349861.779999887,24686,"green_tripdata_2018-01.csv"
"Green","2018-01-17",34118,65368.6899999996,290625.93,10260.5,12288.5,26414.0800000001,2090.69,349767.09999989,25141,"green_tripdata_2018-01.csv"
"Green","2018-01-18",37440,72550.8999999996,325062.79,11342,13405.5,28838.4700000001,2254.1,389592.059999869,27482,"green_tripdata_2018-01.csv"
"Green","2018-01-19",3,7.49,32,0.5,1.5,0.64,0,35.54,3,"green_tripdata_2017-12.csv"
"Green","2018-01-19",40612,79435.44,357059.93,12886,14790.5,31552.8900000003,2402.77000000001,428245.439999844,30262,"green_tripdata_2018-01.csv"
"Green","2018-01-20",2,1.98,9,0,0.5,2.45,0,12.25,1,"green_tripdata_2017-10.csv"
"Green","2018-01-20",4,4.73,26.5,0,2,4.62,0,34.32,4,"green_tripdata_2017-12.csv"
"Green","2018-01-20",41647,83681.4300000001,359375.15,6017.5,14792,33010.6200000001,2178.48,424958.899999844,30276,"green_tripdata_2018-01.csv"
"Green","2018-01-21",1,6.31,22,0.5,0.5,0,0,23.3,1,"green_tripdata_2017-12.csv"
"Green","2018-01-21",33196,67621.6100000002,277774.27,4742.5,11594,25880.1800000002,1882.4,329433.989999898,23781,"green_tripdata_2018-01.csv"
"Green","2018-01-22",32135,65321.3699999994,284910.01,9101.5,11582.5,24376.8600000002,2099.31,339539.579999895,23717,"green_tripdata_2018-01.csv"
"Green","2018-01-23",32597,64211.5700000003,283921.31,9540,11831.5,25287.3300000002,2027.32,340313.659999894,24168,"green_tripdata_2018-01.csv"
"Green","2018-01-24",1,1.05,5,0,0.5,0,0,5.8,1,"green_tripdata_2017-12.csv"
"Green","2018-01-24",36751,70893.5800000001,313541.17,10666.5,13044.5,27635.9000000002,3082.34000000002,376411.209999875,26684,"green_tripdata_2018-01.csv"
"Green","2018-01-25",1,4.32,18,0,0.5,5.64,0,24.44,1,"green_tripdata_2017-12.csv"
"Green","2018-01-25",37364,73095.78,325450.38,11201.5,13403,29998.4700000003,2407.08000000001,391112.679999866,27466,"green_tripdata_2018-01.csv"
"Green","2018-01-26",1,1.02,6,0,0.5,0,0,6.8,1,"green_tripdata_2017-12.csv"
"Green","2018-01-26",41814,81791.0799999998,363614.66,13364.5,15024,33615.9800000001,3183.77000000003,438633.409999841,30818,"green_tripdata_2018-01.csv"
"Green","2018-01-27",42031,84532.930000001,362503.57,6127,14973.5,33624.0900000004,2219.18,429179.939999843,30599,"green_tripdata_2018-01.csv"
"Green","2018-01-28",33607,69149.1200000008,285186.74,4834,11716,27447.2300000001,2054.48,338850.079999894,24068,"green_tripdata_2018-01.csv"
"Green","2018-01-29",32481,65659.9399999997,286877.48,9175,11716.5,24414.3900000003,2196.07,341991.789999892,23969,"green_tripdata_2018-01.csv"
"Green","2018-01-30",1,1.32,7,0,0.5,0,0,7.8,1,"green_tripdata_2017-12.csv"
"Green","2018-01-30",34743,67548.7800000002,299208.58,10492,12697.5,26078.7800000002,2263.50000000001,358917.009999882,25940,"green_tripdata_2018-01.csv"
"Green","2018-01-31",14,57.57,221.5,6,7,35.12,0,273.82,14,"green_tripdata_2018-02.csv"
"Green","2018-01-31",35816,70818.3099999999,316700.08,10714.5,13047,28245.4000000002,2420.56000000001,379580.939999874,26653,"green_tripdata_2018-01.csv"
"Green","2018-02-01",2,1.76,14.5,0,0.5,1.4,0,16.7,2,"green_tripdata_2017-12.csv"
"Green","2018-02-01",42,95.29,404.5,13.5,17.5,28.09,0,476.04,37,"green_tripdata_2018-01.csv"
"Green","2018-02-01",37690,75325.6199999996,335544.12,11102,13726,29406.2900000002,2669.44000000002,401298.54999986,28080,"green_tripdata_2018-02.csv"
"Green","2018-02-02",2,1.14,9.5,0,1,1.89,0,12.99,2,"green_tripdata_2018-01.csv"
"Green","2018-02-02",45802,85461.3200000003,386918.76,14732.5,16600.5,34425.4200000003,2953.95000000003,466475.379999815,33951,"green_tripdata_2018-02.csv"
"Green","2018-02-03",6,7.73,43,0.5,3,2.26,0,50.56,6,"green_tripdata_2018-01.csv"
"Green","2018-02-03",42823,82281.7199999995,355889.99,6058.5,15253,32978.4100000003,2170.7,422342.399999845,31266,"green_tripdata_2018-02.csv"
"Green","2018-02-04",1,4.11,15.5,0,0.5,4.08,0,20.38,1,"green_tripdata_2018-01.csv"
"Green","2018-02-04",34409,69847.0799999996,290153.96,4889,12367,27313.3800000002,2099.3,345244.239999888,25288,"green_tripdata_2018-02.csv"
"Green","2018-02-05",34055,69063.48,303550.23,9899,12561,25599.4400000002,2598.09000000001,362433.30999988,25682,"green_tripdata_2018-02.csv"
"Green","2018-02-06",1,1.48,8,0,0.5,1.76,0,10.56,1,"green_tripdata_2018-01.csv"
"Green","2018-02-06",34730,69350.0799999999,305811.16,10107,12575.5,25910.1100000001,2098.14,364603.859999879,25714,"green_tripdata_2018-02.csv"
"Green","2018-02-07",36430,68164.9100000004,306605.93,10709,13035.5,28483.0000000002,2158.17,369728.649999875,26619,"green_tripdata_2018-02.csv"
"Green","2018-02-08",38375,76479.1599999998,341155.01,11616.5,13975,30837.2700000003,2768.32000000002,409406.099999857,28548,"green_tripdata_2018-02.csv"
"Green","2018-02-09",1,2.52,11,0.5,0.5,0,0,12.3,1,"green_tripdata_2017-12.csv"
"Green","2018-02-09",4,4.23,24.5,0,2,1,0,28.7,4,"green_tripdata_2018-01.csv"
"Green","2018-02-09",41857,83980.11,372807.38,13345,15341.5,32445.6500000004,2867.72000000002,446812.099999834,31350,"green_tripdata_2018-02.csv"
"Green","2018-02-10",2,3.96,27.5,0,1,0.75,0,29.85,2,"green_tripdata_2018-01.csv"
"Green","2018-02-10",41780,83699.7899999996,362609.38,5856.33,14999,33190.8700000003,2563.03000000002,429238.909999843,30733,"green_tripdata_2018-02.csv"
"Green","2018-02-11",2,2.17,12,0,1,0,0,13.6,2,"green_tripdata_2018-01.csv"
"Green","2018-02-11",2,6.36,26,1,1,5.72,0,34.32,2,"green_tripdata_2017-12.csv"
"Green","2018-02-11",32178,65066.3600000001,271135.95,4328,11328.5,25955.4200000002,2102.55,322452.419999904,23231,"green_tripdata_2018-02.csv"
"Green","2018-02-12",2,6.18,22.5,0,1,0,0,24.1,2,"green_tripdata_2018-01.csv"
"Green","2018-02-12",33525,68336.36,300754.55,9469.5,12175.05,24531.1600000001,2392.46000000001,357219.469999882,24869,"green_tripdata_2018-02.csv"
"Green","2018-02-13",34693,70367.45,314000.04,10063.5,12645.7,26531.1000000002,2263.41000000001,373674.699999876,25869,"green_tripdata_2018-02.csv"
"Green","2018-02-14",3,6.16,32,0,1.5,1.56,0,35.96,3,"green_tripdata_2018-01.csv"
"Green","2018-02-14",39470,79721.0299999996,356524.84,12005.5,14365,30032.7900000002,2671.46000000002,424945.339999846,29332,"green_tripdata_2018-02.csv"
"Green","2018-02-15",2,4.38,22.5,0,1,2.76,0,26.86,2,"green_tripdata_2017-12.csv"
"Green","2018-02-15",37867,78503.85,344852.54,11474.5,13793.5,30160.2000000002,3004.02000000003,412242.009999859,28189,"green_tripdata_2018-02.csv"
"Green","2018-02-16",8,5.68,65.5,2,2.5,0,0,71.5,6,"green_tripdata_2018-01.csv"
"Green","2018-02-16",41614,83261.6799999999,366390.73,13424,15162,32918.1900000002,3146.97000000003,440827.139999837,31022,"green_tripdata_2018-02.csv"
"Green","2018-02-17",5,5.9,32,0.5,2.5,3.71,0,40.21,5,"green_tripdata_2018-01.csv"
"Green","2018-02-17",42014,83030.4200000005,356839.37,5772,15122.5,32408.9800000004,2307.04000000001,422273.839999841,30901,"green_tripdata_2018-02.csv"
"Green","2018-02-18",1,1.25,7,0,0.5,0,0,7.8,1,"green_tripdata_2018-01.csv"
"Green","2018-02-18",32504,66156.55,274563.4,4449,11569.5,24658.9000000002,2057.33,324779.529999901,23653,"green_tripdata_2018-02.csv"
"Green","2018-02-19",1,0.58,8,0,0.5,0,0,8.8,1,"green_tripdata_2018-01.csv"
"Green","2018-02-19",31483,64255.4999999999,263830.86,4013.5,11182,24851.7200000002,2006.1,313005.579999909,22874,"green_tripdata_2018-02.csv"
"Green","2018-02-20",3,8.26,37,0,1.5,5.66,0,45.06,3,"green_tripdata_2018-01.csv"
"Green","2018-02-20",31358,66609.5699999994,285613.62,8983.5,11367.5,23631.6500000001,2369.96000000001,339208.379999894,23231,"green_tripdata_2018-02.csv"
"Green","2018-02-21",6,18.93,71.5,1,3,14.86,0,92.16,6,"green_tripdata_2018-01.csv"
"Green","2018-02-21",34822,72448.3799999999,314646.17,10182.5,12537,25621.5100000002,2545.79000000001,373475.619999874,25645,"green_tripdata_2018-02.csv"
"Green","2018-02-22",1,1.11,6.5,0,0.5,0,0,7.3,1,"green_tripdata_2017-12.csv"
"Green","2018-02-22",38864,78138.5300000002,342564.84,11828.5,14026.5,29184.1000000002,2765.01000000002,409464.049999853,28696,"green_tripdata_2018-02.csv"
"Green","2018-02-23",1,2.45,11,0,0.5,0,0,11.8,1,"green_tripdata_2018-01.csv"
"Green","2018-02-23",41957,83171.81,366004.35,13348,15116,30719.7100000002,2699.57000000002,437612.729999836,30895,"green_tripdata_2018-02.csv"
"Green","2018-02-24",43599,87553.0700000003,375278.72,6285,15443,34082.0400000003,2682.59000000002,443813.099999834,31596,"green_tripdata_2018-02.csv"
"Green","2018-02-25",35411,71312.4599999996,296903.89,4964.02,12421.5,28130.7900000002,2048.44,352559.039999882,25426,"green_tripdata_2018-02.csv"
"Green","2018-02-26",33248,69691.8000000003,304439.78,9438,12113,24470.8900000001,2517.04000000001,360799.709999878,24784,"green_tripdata_2018-02.csv"
"Green","2018-02-27",2,2.89,17,0,1,4.7,0,23.3,2,"green_tripdata_2018-01.csv"
"Green","2018-02-27",34459,70631.8699999999,314320.19,10041,12378,24937.3100000002,2353.84000000001,371981.839999876,25346,"green_tripdata_2018-02.csv"
"Green","2018-02-28",1,0.71,5.5,0,0.5,1.26,0,7.56,1,"green_tripdata_2018-01.csv"
"Green","2018-02-28",30,66.44,292,9.5,15,31.85,0,357.35,30,"green_tripdata_2018-03.csv"
"Green","2018-02-28",36976,75743.4799999996,336080.56,10716.5,13141,27234.5700000002,2622.82000000002,398260.999999866,26898,"green_tripdata_2018-02.csv"
"Green","2018-03-01",26,62.82,280,8,12,35.29,0,342.49,25,"green_tripdata_2018-02.csv"
"Green","2018-03-01",40341,79387.2300000002,353346.29,11861.5,14381,29351.3700000003,2809.43000000002,421028.289999845,29451,"green_tripdata_2018-03.csv"
"Green","2018-03-02",3,2.72,20.5,3,1.5,1.66,0,27.56,3,"green_tripdata_2018-02.csv"
"Green","2018-03-02",40911,77859.2200000004,353669.45,12476,14880,30288.3800000002,2778.30000000002,424148.279999842,30446,"green_tripdata_2018-03.csv"
"Green","2018-03-03",3,5.07,25,1,1.5,2.76,0,31.16,3,"green_tripdata_2018-02.csv"
"Green","2018-03-03",43140,89794.7800000003,382933.13,5913,15334,32758.0100000002,3335.56000000004,450334.349999831,31362,"green_tripdata_2018-03.csv"
"Green","2018-03-04",2,2.45,14,0,1,0,0,15.6,2,"green_tripdata_2018-02.csv"
"Green","2018-03-04",35583,78224.0299999994,320405.22,4969.5,12690.5,27394.8900000002,3175.41000000003,376933.819999872,25970,"green_tripdata_2018-03.csv"
"Green","2018-03-05",3,5.64,27.5,0,1.5,0.7,0,30.6,3,"green_tripdata_2018-02.csv"
"Green","2018-03-05",32456,67849.7499999996,294104.38,9744.5,11722.5,23306.2500000001,2992.00000000002,349439.229999886,24028,"green_tripdata_2018-03.csv"
"Green","2018-03-06",37370,79933.2399999998,355401.06,10992.5,13412.5,25866.98,3624.32000000005,417814.809999852,27427,"green_tripdata_2018-03.csv"
"Green","2018-03-07",1,0.57,4,0,0.5,1.2,0,6,1,"green_tripdata_2018-01.csv"
"Green","2018-03-07",25479,48567.54,206837.21,6041.5,9248.5,18263.4600000001,1552.12,248167.489999943,18876,"green_tripdata_2018-03.csv"
"Green","2018-03-08",4,5.29,28.5,1.5,2,1.36,0,34.56,4,"green_tripdata_2018-02.csv"
"Green","2018-03-08",36596,76134.32,327446.82,11238,13237,30687.6900000002,3372.92000000004,394626.779999871,27094,"green_tripdata_2018-03.csv"
"Green","2018-03-09",1,1.75,9,0,0.5,0,0,9.8,1,"green_tripdata_2017-12.csv"
"Green","2018-03-09",3,11.05,52.5,2,1.5,4.96,5.76,67.62,3,"green_tripdata_2018-02.csv"
"Green","2018-03-09",43472,92369.4799999994,414308.33,13575.5,15630.5,33908.3400000001,4438.18000000007,492048.999999821,31987,"green_tripdata_2018-03.csv"
"Green","2018-03-10",2,2.38,12.5,0.5,1,0,0,14.6,2,"green_tripdata_2018-02.csv"
"Green","2018-03-10",45370,96155.1099999996,409205.91,6498,16072.5,35361.7600000002,3945.52000000006,481565.839999819,32870,"green_tripdata_2018-03.csv"
"Green","2018-03-11",4,11.45,48.5,0,2,2.76,0,54.46,4,"green_tripdata_2018-02.csv"
"Green","2018-03-11",34479,76086.72,311383.43,5006.5,12096.5,25926.4900000001,3073.72000000003,365399.289999881,24785,"green_tripdata_2018-03.csv"
"Green","2018-03-12",2,4.48,21.5,0,1,1.36,0,24.46,2,"green_tripdata_2018-02.csv"
"Green","2018-03-12",34214,74760.7899999999,321091.03,9677,12279,23819.5800000002,3400.76000000003,378296.569999874,25170,"green_tripdata_2018-03.csv"
"Green","2018-03-13",1,1.06,7,0,0.5,1,0,8.8,1,"green_tripdata_2018-02.csv"
"Green","2018-03-13",32592,69016.2900000001,292084.32,9737.5,11805,23805.2200000001,3022.53000000002,348154.369999891,24140,"green_tripdata_2018-03.csv"
"Green","2018-03-14",1,1.09,6.5,0,0.5,0,0,7.3,1,"green_tripdata_2018-01.csv"
"Green","2018-03-14",37613,81295.1899999995,353189.51,10993.5,13539.5,27623.1900000003,3705.68000000005,417846.029999854,27679,"green_tripdata_2018-03.csv"
"Green","2018-03-15",2,1.94,13,0,1,0,0,14.6,2,"green_tripdata_2018-02.csv"
"Green","2018-03-15",40413,88266.0400000006,389495.1,12462.5,14666.5,31498.4900000003,3853.48000000005,461663.969999838,29938,"green_tripdata_2018-03.csv"
"Green","2018-03-16",1,0.82,7.5,0,0.5,2.08,0,10.38,1,"green_tripdata_2018-01.csv"
"Green","2018-03-16",3,5.02,25.5,0,1.5,3.11,0,31.01,3,"green_tripdata_2018-02.csv"
"Green","2018-03-16",43033,92466.6400000006,414159.88,13420,15525.5,32832.3900000004,3951.52000000005,490075.939999818,31795,"green_tripdata_2018-03.csv"
"Green","2018-03-17",4,9.39,42,0,2,3.76,0,48.96,4,"green_tripdata_2018-02.csv"
"Green","2018-03-17",42802,92155.360000001,388994.03,6341,15321.5,33700.4300000003,3428.56000000004,457826.069999833,31410,"green_tripdata_2018-03.csv"
"Green","2018-03-18",3,6.35,29,0,1.5,3.06,0,34.46,3,"green_tripdata_2018-02.csv"
"Green","2018-03-18",35440,80040.15,326183.6,5085.5,12483,27712.3100000002,3404.35000000004,382966.299999874,25599,"green_tripdata_2018-03.csv"
"Green","2018-03-19",2,2.9,16,0,1,1,0,18.6,2,"green_tripdata_2018-02.csv"
"Green","2018-03-19",32487,74742.8400000001,317436.8,9129,11794.5,22655.2500000001,3516.37000000004,372222.56999988,24178,"green_tripdata_2018-03.csv"
"Green","2018-03-20",3,4.34,33.5,0,1.5,0,0,35.9,3,"green_tripdata_2018-02.csv"
"Green","2018-03-20",36328,80606.2500000008,356368.9,10359,13198.5,26141.5600000001,3663.53000000004,418258.239999855,26978,"green_tripdata_2018-03.csv"
"Green","2018-03-21",15831,32563.1500000001,134165.56,4127,5843.5,11307.22,1194.76,160542.539999996,11981,"green_tripdata_2018-03.csv"
"Green","2018-03-22",33988,70697.13,297640.14,10396.5,12231,26896.2700000001,3119.40000000003,358340.659999888,24991,"green_tripdata_2018-03.csv"
"Green","2018-03-23",2,3,16.5,0,1,2.36,0,20.46,2,"green_tripdata_2018-02.csv"
"Green","2018-03-23",41280,90358.2000000004,399069.56,12872.5,14918,31234.7600000003,4343.70000000007,472106.31999983,30510,"green_tripdata_2018-03.csv"
"Green","2018-03-24",43094,94140.1799999999,398974.97,6442.5,15230.5,35138.4100000002,4032.40000000006,469724.029999831,31202,"green_tripdata_2018-03.csv"
"Green","2018-03-25",34677,78291.2999999998,318930.03,5016.5,12276,26859.0100000001,3113.47000000003,374237.799999879,25115,"green_tripdata_2018-03.csv"
"Green","2018-03-26",2,1.83,11.5,1,1,4,0,18.1,2,"green_tripdata_2017-12.csv"
"Green","2018-03-26",32470,74180.6299999998,318363.47,9462,11891,23480.9900000001,3524.37000000004,374422.229999877,24343,"green_tripdata_2018-03.csv"
"Green","2018-03-27",33907,77779.6499999996,340639.86,9828.5,12314.5,25222.1700000001,3516.43000000004,399414.159999871,25156,"green_tripdata_2018-03.csv"
"Green","2018-03-28",35082,80243.3299999998,345204.07,10274,12673.5,26055.5800000002,3972.86000000005,406342.559999868,25891,"green_tripdata_2018-03.csv"
"Green","2018-03-29",38356,85446.7499999996,375440.92,11257,13732.5,29718.1400000002,4263.20000000006,443315.009999851,28055,"green_tripdata_2018-03.csv"
"Green","2018-03-30",4,6.85,31.5,0,2,2.66,0,37.36,4,"green_tripdata_2018-02.csv"
"Green","2018-03-30",38861,85148.0700000001,359538.42,12586,13955,28358.4500000003,3999.96000000006,427548.679999844,28489,"green_tripdata_2018-03.csv"
"Green","2018-03-31",1,1.35,8.5,0,0.5,0,0,9.3,1,"green_tripdata_2018-01.csv"
"Green","2018-03-31",42,110.31,350,15,16.5,29.37,2.64,423.41,34,"green_tripdata_2018-04.csv"
"Green","2018-03-31",41776,90548.4499999996,376788.14,6056,14635,30235.3800000002,3503.38000000004,440652.599999837,29933,"green_tripdata_2018-03.csv"
"Green","2018-04-01",99,252.01,1045,32.5,42.5,120.06,11.52,1285.18,89,"green_tripdata_2018-03.csv"
"Green","2018-04-01",34764,78901.4999999996,315697.06,4960.52,12264.5,25454.0900000002,3394.09000000004,369675.55999988,25176,"green_tripdata_2018-04.csv"
"Green","2018-04-02",10,6.86,39,1,3,4.38,0,49.18,6,"green_tripdata_2018-03.csv"
"Green","2018-04-02",27413,61187.6499999998,251304.55,8305,9979.5,19410.4600000001,2702.59000000002,298245.399999918,20434,"green_tripdata_2018-04.csv"
"Green","2018-04-03",3,2.69,18,0,1.5,0,0,20.4,3,"green_tripdata_2018-03.csv"
"Green","2018-04-03",34014,75501.9000000003,323858.51,9936,12313.5,24694.8200000002,3885.31000000006,382839.439999874,25193,"green_tripdata_2018-04.csv"
"Green","2018-04-04",5,26.58,102.5,1,2.5,16.02,0,125.47,5,"green_tripdata_2018-03.csv"
"Green","2018-04-04",34791,77157.4999999994,325762.21,10328.5,12586.5,26155.9300000002,3545.19000000004,386673.629999871,25733,"green_tripdata_2018-04.csv"
"Green","2018-04-05",1,2.31,11.5,0,0.5,0,0,12.3,1,"green_tripdata_2018-01.csv"
"Green","2018-04-05",1,6.5,30,0,0.5,6.16,0,36.96,1,"green_tripdata_2018-03.csv"
"Green","2018-04-05",38048,84057.6399999994,355992.48,11403.5,13665,28588.2500000002,4201.20000000006,422982.129999852,27921,"green_tripdata_2018-04.csv"
"Green","2018-04-06",9,11.61,75.5,3,4.5,7.34,0,93.04,9,"green_tripdata_2018-03.csv"
"Green","2018-04-06",39176,86515.2300000001,365497.54,12365.5,14199,29945.0400000001,4019.64000000006,435288.469999846,29051,"green_tripdata_2018-04.csv"
"Green","2018-04-07",1,0.47,3.5,0.5,0.5,0.96,0,5.76,1,"green_tripdata_2018-02.csv"
"Green","2018-04-07",3,13.93,56.5,0,1.5,3,0,61.9,3,"green_tripdata_2018-03.csv"
"Green","2018-04-07",41529,88960.8600000005,370787.25,6164,14642,32119.1000000003,3862.88000000005,437183.029999843,29961,"green_tripdata_2018-04.csv"
