"","Address","Date.time","Minimum.Temperature","Maximum.Temperature","Temperature","Dew.Point","Relative.Humidity","Heat.Index","Wind.Speed","Wind.Gust","Wind.Direction","Precipitation","Precipitation.Cover","Snow.Depth","Visibility","Cloud.Cover","Sea.Level.Pressure","Weather.Type","Latitude","Longitude","Resolved.Address","Info"
"17948","staten island, ny","02/22/2018",37.5,58.6,44.5,NA,NA,NA,19.8,23,86.25,0,0,NA,NA,0,1035.6,"",40.64243,-74.07528,"staten island, ny",NA
"17949","staten island, ny","02/23/2018",36.6,40.7,38.1,NA,NA,NA,15.3,20.8,110,0,0,NA,NA,0,1033.6,"",40.64243,-74.07528,"staten island, ny",NA
"17950","staten island, ny","02/24/2018",41.2,52.9,46.2,NA,NA,NA,17.5,24.2,246.25,0,0,NA,NA,0,1022.3,"",40.64243,-74.07528,"staten island, ny",NA
"17951","staten island, ny","02/25/2018",40.4,44,42.7,NA,NA,NA,21.9,28.9,143.48,0,0,NA,NA,0,1018.1,"",40.64243,-74.07528,"staten island, ny",NA
"17952","staten island, ny","02/26/2018",43,51.2,46.2,NA,NA,NA,15.3,20.8,283.33,0,0,NA,NA,0,1020.8,"",40.64243,-74.07528,"staten island, ny",NA
"17953","staten island, ny","02/27/2018",39.8,53.4,45,NA,NA,NA,19.8,23,238.26,0,0,NA,NA,0,1027.2,"",40.64243,-74.07528,"staten island, ny",NA
"17954","staten island, ny","02/28/2018",38.6,58.5,47.6,NA,NA,NA,14.3,21.9,200.42,0,0,NA,NA,0,1017.7,"",40.64243,-74.07528,"staten island, ny",NA
"17955","staten island, ny","03/01/2018",45.6,55.7,51.1,NA,NA,NA,24.1,28.9,177.92,0,0,NA,NA,0,1008.9,"",40.64243,-74.07528,"staten island, ny",NA
"17956","staten island, ny","03/02/2018",33.1,45.2,37.5,NA,NA,NA,36.2,51.9,285.42,0,0,NA,NA,0,996.7,"",40.64243,-74.07528,"staten island, ny",NA
"17957","staten island, ny","03/03/2018",35.9,45.7,40.4,NA,NA,NA,29.6,43.8,320.42,0,0,NA,NA,0,1014.8,"",40.64243,-74.07528,"staten island, ny",NA
"17958","staten island, ny","03/04/2018",33.9,41.6,39.7,NA,NA,NA,26.4,35.8,293.33,0,0,NA,NA,0,1019.8,"",40.64243,-74.07528,"staten island, ny",NA
"17959","staten island, ny","03/05/2018",33.2,41.1,37,NA,NA,NA,20.9,28.9,302.08,0,0,NA,NA,0,1018.1,"",40.64243,-74.07528,"staten island, ny",NA
"17960","staten island, ny","03/06/2018",33.6,39.5,37.4,NA,NA,NA,20.9,23,242.5,0,0,NA,NA,0,1017.2,"",40.64243,-74.07528,"staten island, ny",NA
"17961","staten island, ny","03/07/2018",32.3,38.6,34.6,NA,NA,NA,28.5,38,166.25,0,0,NA,NA,0,1007,"",40.64243,-74.07528,"staten island, ny",NA
"17962","staten island, ny","03/08/2018",33.5,38.9,36.2,NA,NA,NA,18.7,24.2,282.92,0,0,NA,NA,0,1006.5,"",40.64243,-74.07528,"staten island, ny",NA
"17963","staten island, ny","03/09/2018",29.9,40.7,35,NA,NA,NA,28.5,39.1,264.58,0,0,NA,NA,0,1008,"",40.64243,-74.07528,"staten island, ny",NA
"17964","staten island, ny","03/10/2018",31.7,38.6,35.7,NA,NA,NA,24.1,32.2,280.42,0,0,NA,NA,0,1014.4,"",40.64243,-74.07528,"staten island, ny",NA
"17965","staten island, ny","03/11/2018",32.3,43.1,37.4,NA,NA,NA,20.9,25.3,297.39,0,0,NA,NA,0,1018.5,"",40.64243,-74.07528,"staten island, ny",NA
"17966","staten island, ny","03/12/2018",32.3,41.6,37.4,NA,NA,NA,26.4,33.3,133.33,0,0,NA,NA,0,1014.7,"",40.64243,-74.07528,"staten island, ny",NA
"17967","staten island, ny","03/13/2018",32.7,39.3,35.6,NA,NA,NA,29.6,36.9,319.17,0,0,NA,NA,0,1005,"",40.64243,-74.07528,"staten island, ny",NA
"17968","staten island, ny","03/14/2018",31.4,38.6,34.5,NA,NA,NA,35.1,42.5,263.75,0,0,NA,NA,0,1003.1,"",40.64243,-74.07528,"staten island, ny",NA
"17969","staten island, ny","03/15/2018",33.2,44.4,37.5,20.9,49.8,NA,30.7,38,275.42,0,0,NA,10,0,1002.3,"",40.64243,-74.07528,"staten island, ny",NA
"17970","staten island, ny","03/16/2018",32.6,37.6,35.3,NA,NA,NA,34.1,41.4,290.42,0,0,NA,NA,0,1007.8,"",40.64243,-74.07528,"staten island, ny",NA
"17971","staten island, ny","03/17/2018",28.6,46.7,36.9,NA,NA,NA,27.5,38,291.67,0,0,NA,NA,0,1010.5,"",40.64243,-74.07528,"staten island, ny",NA
"17972","staten island, ny","03/18/2018",29,42.9,36.6,NA,NA,NA,21.9,26.4,299.17,0,0,NA,NA,0,1013.4,"",40.64243,-74.07528,"staten island, ny",NA
"17973","staten island, ny","03/19/2018",33.6,44.4,38.6,NA,NA,NA,13.2,16.1,245,0,0,NA,NA,0,1014,"",40.64243,-74.07528,"staten island, ny",NA
"17974","staten island, ny","03/20/2018",31.7,38.9,35.3,NA,NA,NA,19.8,27.7,62.5,0,0,NA,NA,0,1013,"",40.64243,-74.07528,"staten island, ny",NA
"17975","staten island, ny","03/21/2018",31.2,39.5,33.7,NA,NA,NA,31.7,41.4,142.08,0,0,NA,NA,0,1005.5,"",40.64243,-74.07528,"staten island, ny",NA
"17976","staten island, ny","03/22/2018",32.1,49.7,39.9,NA,NA,NA,20.9,26.4,320.83,0,0,NA,NA,0,1009.7,"",40.64243,-74.07528,"staten island, ny",NA
"17977","staten island, ny","03/23/2018",36.2,47,41.2,NA,NA,NA,17.5,26.4,307.08,0,0,NA,NA,0,1016.5,"",40.64243,-74.07528,"staten island, ny",NA
"17978","staten island, ny","03/24/2018",36.2,47.9,41.7,NA,NA,NA,17.5,21.9,319.17,0,0,NA,NA,0,1019.3,"",40.64243,-74.07528,"staten island, ny",NA
"17979","staten island, ny","03/25/2018",33.6,41.6,38.3,NA,NA,NA,23,26.4,207.08,0,0,NA,NA,0,1028.5,"",40.64243,-74.07528,"staten island, ny",NA
"17980","staten island, ny","03/26/2018",35.8,41.4,38.2,NA,NA,NA,19.8,27.7,87.08,0,0,NA,NA,0,1038.9,"",40.64243,-74.07528,"staten island, ny",NA
"17981","staten island, ny","03/27/2018",36.3,39.3,37.6,NA,NA,NA,13.2,15,137.83,0,0,NA,NA,0,1033.1,"",40.64243,-74.07528,"staten island, ny",NA
"17982","staten island, ny","03/28/2018",37.1,47.7,41.8,NA,NA,NA,12.1,13.9,212.27,0,0,NA,NA,0,1018.9,"",40.64243,-74.07528,"staten island, ny",NA
"17983","staten island, ny","03/29/2018",45.6,48.4,46.9,NA,NA,NA,10.9,13.9,140.83,0,0,NA,NA,0,1016,"",40.64243,-74.07528,"staten island, ny",NA
"17984","staten island, ny","03/30/2018",45.7,56.8,50.4,NA,NA,NA,20.9,28.9,242.73,0,0,NA,NA,0,1008.9,"",40.64243,-74.07528,"staten island, ny",NA
"17985","staten island, ny","03/31/2018",39.8,48.5,44,NA,NA,NA,26.4,31.1,240.43,0,0,NA,NA,0,1022.8,"",40.64243,-74.07528,"staten island, ny",NA
"17986","staten island, ny","04/01/2018",43.4,57.5,49.9,NA,NA,NA,18.7,28.9,252.5,0,0,NA,NA,0,1016.8,"",40.64243,-74.07528,"staten island, ny",NA
"17987","staten island, ny","04/02/2018",32.1,45.8,37.8,NA,NA,NA,16.4,19.7,133.48,0,0,NA,NA,0,1020.5,"",40.64243,-74.07528,"staten island, ny",NA
"17988","staten island, ny","04/03/2018",37.6,42.2,39.8,NA,NA,NA,15.3,18.3,124.78,0,0,NA,NA,0,1019.4,"",40.64243,-74.07528,"staten island, ny",NA
"17989","staten island, ny","04/04/2018",41.3,54.6,46.8,NA,NA,NA,46,55.3,196.67,0,0,NA,NA,0,1004,"",40.64243,-74.07528,"staten island, ny",NA
"17990","staten island, ny","04/05/2018",33.9,42.6,38.7,NA,NA,NA,32.8,43.8,283.75,0,0,NA,NA,0,1017.7,"",40.64243,-74.07528,"staten island, ny",NA
"17991","staten island, ny","04/06/2018",36.8,60.5,46.2,NA,NA,NA,32.8,43.8,203.04,0,0,NA,NA,0,1014,"",40.64243,-74.07528,"staten island, ny",NA
"17992","staten island, ny","04/07/2018",38.6,51.3,42.8,35.9,67.24,NA,18.7,25.3,297.39,0,0,NA,10,0,1011.2,"",40.64243,-74.07528,"staten island, ny",NA
"17993","staten island, ny","04/08/2018",32.3,41.3,36.9,NA,NA,NA,27.5,36.9,277.5,0,0,NA,NA,0,1013.4,"",40.64243,-74.07528,"staten island, ny",NA
"17994","staten island, ny","04/09/2018",32.3,42.1,36.8,NA,NA,NA,23,26.4,246.25,0,0,NA,NA,0,1022.1,"",40.64243,-74.07528,"staten island, ny",NA
"17995","staten island, ny","04/10/2018",37.5,47.4,41.8,NA,NA,NA,17.5,20.8,287.5,0,0,NA,NA,0,1021.8,"",40.64243,-74.07528,"staten island, ny",NA
"17996","staten island, ny","04/11/2018",35,51.2,43,21.1,39.45,NA,18.7,21.9,201.74,0,0,NA,10,25.8,1021.5,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"17997","staten island, ny","04/12/2018",44.3,55.8,48,NA,NA,NA,23,25.3,188.75,0,0,NA,NA,0,1016.5,"",40.64243,-74.07528,"staten island, ny",NA
"17998","staten island, ny","04/13/2018",59.5,77.7,64.7,NA,NA,NA,20.9,28.9,208.75,0,0,NA,NA,0,1011.9,"",40.64243,-74.07528,"staten island, ny",NA
"17999","staten island, ny","04/14/2018",48,71.2,62,NA,NA,NA,25.1,31.1,157.5,0,0,NA,NA,0,1014.6,"",40.64243,-74.07528,"staten island, ny",NA
"18000","staten island, ny","04/15/2018",38.6,46.7,41.2,NA,NA,NA,26.4,34.4,68.75,0,0,NA,NA,0,1024.7,"",40.64243,-74.07528,"staten island, ny",NA
"18001","staten island, ny","04/16/2018",39.5,57.4,47.5,NA,NA,NA,31.7,41.4,146.67,0,0,NA,NA,0,1005.6,"",40.64243,-74.07528,"staten island, ny",NA
"18002","staten island, ny","04/17/2018",40.7,45.8,42.8,NA,NA,NA,27.5,33.3,272.08,0,0,NA,NA,0,1004.9,"",40.64243,-74.07528,"staten island, ny",NA
"18003","staten island, ny","04/18/2018",38,51.6,44.2,NA,NA,NA,20.9,28.9,270.42,0,0,NA,NA,0,1009.3,"",40.64243,-74.07528,"staten island, ny",NA
"18004","staten island, ny","04/19/2018",40.4,48.9,44,NA,NA,NA,24.1,35.8,244.78,0,0,NA,NA,0,1008.9,"",40.64243,-74.07528,"staten island, ny",NA
"18005","staten island, ny","04/20/2018",37.2,48.3,41.9,NA,NA,NA,25.1,34.4,310.42,0,0,NA,NA,0,1022.3,"",40.64243,-74.07528,"staten island, ny",NA
"18006","staten island, ny","04/21/2018",39.4,60.1,49.4,NA,NA,NA,14.3,21.9,306.25,0,0,NA,NA,0,1028.4,"",40.64243,-74.07528,"staten island, ny",NA
"18007","staten island, ny","04/22/2018",46.1,57.7,51.9,NA,NA,NA,20.9,23,220,0,0,NA,NA,0,1029.1,"",40.64243,-74.07528,"staten island, ny",NA
"18008","staten island, ny","04/23/2018",46.4,56.5,50,NA,NA,NA,19.8,23,182.92,0,0,NA,NA,0,1031.4,"",40.64243,-74.07528,"staten island, ny",NA
"18009","staten island, ny","04/24/2018",45.8,57.5,52.3,NA,NA,NA,20.9,27.7,146.36,0,0,NA,NA,0,1027.8,"",40.64243,-74.07528,"staten island, ny",NA
"18010","staten island, ny","04/25/2018",52.9,56.9,54.7,52.7,93.77,NA,27.5,34.4,100,0,4.17,NA,4,0,1012.9,"Mist",40.64243,-74.07528,"staten island, ny",NA
"18011","staten island, ny","04/26/2018",52.1,69.2,60.4,46.1,63.09,NA,15.8,37.8,256.94,0.2,25,NA,8.6,13.5,1008.7,"Mist, Rain, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18012","staten island, ny","04/27/2018",51.2,59.1,54.3,46.4,75.95,NA,13.9,NA,48.89,0,8.33,NA,9.1,0,NA,"Mist, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18013","staten island, ny","04/28/2018",50.1,65,56.2,49.4,79.15,NA,10.3,NA,209.38,0,12.5,NA,8.7,0,NA,"Mist, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18014","staten island, ny","04/29/2018",47.9,62,53.7,40.4,63.48,NA,12.8,NA,257.5,0.1,25,NA,10,0,NA,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18015","staten island, ny","04/30/2018",47,51.2,49.2,35.7,60.44,NA,11.4,32.2,244.62,0,16.67,NA,10,0,NA,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18016","staten island, ny","05/01/2018",47.9,80,63.1,35.4,42.89,NA,12.8,49.4,235.62,0.1,25,NA,10,0,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18017","staten island, ny","05/02/2018",62,84.8,74.2,39.5,29.66,81.9,19.7,50.6,255,0,4.17,NA,10,11.3,1015.3,"",40.64243,-74.07528,"staten island, ny",NA
"18018","staten island, ny","05/03/2018",66.8,92.9,79.7,52.1,40.3,91,26.4,39.1,232.17,0,0,NA,10,73.3,1014.7,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18019","staten island, ny","05/04/2018",69.2,87.2,78.3,62.5,60.35,86.2,23,34.4,225.22,0,0,NA,10,90.8,1011.8,"",40.64243,-74.07528,"staten island, ny",NA
"18020","staten island, ny","05/05/2018",62,77.1,69.9,40.8,35.51,NA,26.4,44.7,278.1,0,0,NA,10,90.4,1016.8,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18021","staten island, ny","05/06/2018",60.2,66.8,63.4,48.6,59.06,NA,15,NA,100.91,0,0,NA,10,99.2,1014.5,"",40.64243,-74.07528,"staten island, ny",NA
"18022","staten island, ny","05/07/2018",53.9,74,62.9,49.2,63.58,NA,13.9,NA,115,0,0,NA,10,84.6,1017.4,"",40.64243,-74.07528,"staten island, ny",NA
"18023","staten island, ny","05/08/2018",53.9,69.2,60.7,48.4,65.08,NA,11.4,NA,147.89,0,0,NA,10,33.3,1023.6,"",40.64243,-74.07528,"staten island, ny",NA
"18024","staten island, ny","05/09/2018",53,74,62.4,46.4,59.49,NA,15,NA,152.14,0,0,NA,9.8,35.4,1020.7,"",40.64243,-74.07528,"staten island, ny",NA
"18025","staten island, ny","05/10/2018",52.1,65.9,59.1,53.3,82.1,NA,11.4,NA,123.5,0.1,8.33,NA,8,86.7,1014,"Mist, Light Drizzle, Thunderstorm, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18026","staten island, ny","05/11/2018",61.1,74.9,66.8,42.1,47.54,NA,16.1,45.9,299.91,0,0,NA,10,68.8,1014.9,"",40.64243,-74.07528,"staten island, ny",NA
"18027","staten island, ny","05/12/2018",53.9,65,57.8,48.3,73.29,NA,10.3,34.4,56.52,0.1,33.33,NA,9.9,0,NA,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18028","staten island, ny","05/13/2018",53,55.1,53.7,50,87.34,NA,11.4,NA,67.5,0.1,25,NA,10,0,NA,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18029","staten island, ny","05/14/2018",52.1,69.2,58.7,53.7,84.23,NA,9.2,45.9,170,0.1,29.17,NA,9.1,2.1,NA,"Mist",40.64243,-74.07528,"staten island, ny",NA
"18030","staten island, ny","05/15/2018",59.1,91.1,68.9,62.1,81.8,94.4,19.7,45.9,236.15,0.5,16.67,NA,7,21.9,1011.3,"Lightning Without Thunder, Mist, Thunderstorm, Rain, Fog, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18031","staten island, ny","05/16/2018",56.9,65,61.6,56.9,84.98,NA,13.9,31.1,45.65,0.2,37.5,NA,9.5,0,NA,"Mist, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18032","staten island, ny","05/17/2018",56,69.2,61.4,58.5,90.62,NA,11.4,NA,118.24,0.3,29.17,NA,8.3,0,NA,"Mist, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18033","staten island, ny","05/18/2018",56.9,65,61.9,49.5,66.63,NA,20.8,29.8,71,0,0,NA,8.5,3.3,1027.3,"Mist, Fog",40.64243,-74.07528,"staten island, ny",NA
"18034","staten island, ny","05/19/2018",51.2,56.9,54.8,49.9,85.61,NA,14.5,NA,52.88,0.6,50,NA,5.8,47.3,1023.8,"Mist, Light Drizzle, Rain, Fog, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18035","staten island, ny","05/20/2018",56.9,82.1,70.7,62.4,77.19,83.6,15,58.6,227.33,0,4.17,NA,9.2,6.2,NA,"Mist",40.64243,-74.07528,"staten island, ny",NA
"18036","staten island, ny","05/21/2018",61.1,75.8,68.2,50.1,54.8,NA,9.8,43.6,164.63,0,4.17,NA,10,28.1,1021.3,"",40.64243,-74.07528,"staten island, ny",NA
"18037","staten island, ny","05/22/2018",57.8,65.9,61.9,53.1,73.96,NA,10.3,72.5,157.5,0.2,20.83,NA,9.8,0,NA,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18038","staten island, ny","05/23/2018",57.8,83,69.1,57.4,70.54,82.3,17.2,67.8,225.45,0.3,29.17,NA,9.1,0,NA,"Lightning Without Thunder, Mist, Squalls, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18039","staten island, ny","05/24/2018",65.9,82.1,73.3,48,43.19,80.4,15,56.4,194.62,0.1,20.83,NA,10,0,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18040","staten island, ny","05/25/2018",62.9,87.2,75.3,53.8,49.14,84.7,22.5,53.9,251.3,0.1,25,NA,10,13.7,1010.9,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18041","staten island, ny","05/26/2018",71,89.5,79.3,64.9,62.72,90.9,11.4,51.7,246.12,0,8.33,NA,10,27.1,1009.3,"",40.64243,-74.07528,"staten island, ny",NA
"18042","staten island, ny","05/27/2018",57.8,77.1,64.9,59.5,83.14,NA,23,29.8,69.44,0.5,25,NA,9.1,0,NA,"Mist, Thunderstorm, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18043","staten island, ny","05/28/2018",56.5,69.2,61.4,54.5,78.25,NA,10.5,NA,112.28,0,4.17,NA,10,58.1,1018,"",40.64243,-74.07528,"staten island, ny",NA
"18044","staten island, ny","05/29/2018",62,88.1,74,63.2,71.82,88.9,8.1,NA,208.85,0,0,NA,9.8,17.7,1014.6,"",40.64243,-74.07528,"staten island, ny",NA
"18045","staten island, ny","05/30/2018",60.2,73.1,67.3,61.6,82.31,NA,13.9,40.3,88.95,0,0,NA,9.4,0,NA,"Mist",40.64243,-74.07528,"staten island, ny",NA
"18046","staten island, ny","05/31/2018",64.1,68.1,65.6,62.2,88.86,NA,10.3,NA,60.59,0,0,NA,8,0,NA,"Mist",40.64243,-74.07528,"staten island, ny",NA
"18047","staten island, ny","06/01/2018",64.1,80,70.9,66.5,86.97,NA,8.1,31.1,96.88,0,4.17,NA,7.2,0,NA,"Mist, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18048","staten island, ny","06/02/2018",69.2,87.2,77.2,67.7,74.05,91.5,6.9,34.4,156,0,0,NA,9.9,7.5,NA,"Thunderstorm",40.64243,-74.07528,"staten island, ny",NA
"18049","staten island, ny","06/03/2018",54.5,71,62.2,54.2,75.17,NA,16.1,NA,104.44,0.1,8.33,NA,9.8,19.1,1014.4,"Mist, Rain, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18050","staten island, ny","06/04/2018",52.5,72.6,61.6,53.9,77.61,NA,13.9,NA,130.5,0.1,25,NA,9.4,47.5,1007.8,"Mist, Light Drizzle, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18051","staten island, ny","06/05/2018",61.1,75.8,67.8,53.1,60.74,NA,NA,NA,NA,0,0,NA,10,5.8,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18052","staten island, ny","06/06/2018",61.5,70.5,64.7,51.4,62.84,NA,9.2,NA,120,0,0,NA,10,25.6,1013.2,"",40.64243,-74.07528,"staten island, ny",NA
"18053","staten island, ny","06/07/2018",61.1,71,64.4,54.7,71.68,NA,8.1,NA,130,0,0,NA,10,0,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18054","staten island, ny","06/08/2018",61.1,80.9,71.2,59.9,69.37,81.9,NA,NA,NA,0,0,NA,10,7.9,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18055","staten island, ny","06/09/2018",69.2,83.9,74.3,58.7,59.81,82.6,NA,NA,NA,0,0,NA,10,5.8,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18056","staten island, ny","06/10/2018",62,71.9,68.3,52.3,57.16,NA,NA,NA,NA,0,0,NA,10,2.1,NA,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18057","staten island, ny","06/11/2018",57.8,73.1,63.9,50.5,63.62,NA,12.8,NA,142.86,0,4.17,NA,10,13.6,1020.2,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18058","staten island, ny","06/12/2018",56.9,73.6,65.7,50.6,59.27,NA,18.3,NA,170,0,0,NA,10,25.1,1021.9,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18059","staten island, ny","06/13/2018",64.1,75.8,69.6,63,79.76,NA,NA,NA,NA,0,0,NA,10,2.5,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18060","staten island, ny","06/14/2018",66.8,87.2,76.8,55.1,50.89,84.6,NA,NA,NA,0,0,NA,10,8.8,NA,"Lightning Without Thunder",40.64243,-74.07528,"staten island, ny",NA
"18061","staten island, ny","06/15/2018",65,77.1,71,52.9,53.18,NA,NA,NA,NA,0,0,NA,10,7.9,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18062","staten island, ny","06/16/2018",64.1,84.8,74,54.2,52.68,83.3,NA,NA,NA,0,0,NA,10,0,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18063","staten island, ny","06/17/2018",66.8,89,77.1,57.1,52.07,87.4,NA,NA,NA,0,0,NA,10,0,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18064","staten island, ny","06/18/2018",71,92.9,80.4,68,67.99,99,19.7,37.8,230.91,0.2,8.33,NA,9.8,23.9,1010.4,"Lightning Without Thunder, Mist, Thunderstorm",40.64243,-74.07528,"staten island, ny",NA
"18065","staten island, ny","06/19/2018",74,89.9,81.2,64.2,60.55,88.2,NA,NA,NA,0,4.17,NA,10,4.6,1009.3,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18066","staten island, ny","06/20/2018",71,82.1,75.6,58.7,56.54,83.9,NA,NA,NA,0,0,NA,10,5.4,NA,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18067","staten island, ny","06/21/2018",65.9,86.1,75.1,62.7,69.19,84.8,NA,NA,NA,0.2,33.33,NA,9.5,1.2,NA,"Mist, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18068","staten island, ny","06/22/2018",66.8,74.9,70.1,61.8,75.53,NA,NA,NA,NA,0,0,NA,10,11.7,NA,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18069","staten island, ny","06/23/2018",64.1,68.1,66,59.2,79.24,NA,NA,NA,NA,0,8.33,NA,10,0,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18070","staten island, ny","06/24/2018",66.8,83.9,74.5,66.1,76.71,86.7,NA,NA,NA,0,0,NA,9.4,8.3,NA,"Mist",40.64243,-74.07528,"staten island, ny",NA
"18071","staten island, ny","06/25/2018",69.2,83.1,75.7,55.2,53.48,81.1,18.3,35.6,300,0,8.33,NA,10,28.2,1017.7,"",40.64243,-74.07528,"staten island, ny",NA
"18072","staten island, ny","06/26/2018",65.9,76.5,71.3,56.6,60.76,NA,11.4,NA,146.15,0,0,NA,10,24.1,1022.9,"",40.64243,-74.07528,"staten island, ny",NA
"18073","staten island, ny","06/27/2018",65.9,74,70,61.6,74.96,NA,NA,NA,NA,0,0,NA,10,6.2,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18074","staten island, ny","06/28/2018",70.1,83.9,75.3,70.3,85.24,88.8,NA,NA,NA,0.2,16.67,NA,9.7,7.5,NA,"Lightning Without Thunder, Mist, Thunderstorm, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18075","staten island, ny","06/29/2018",73.1,92.9,82,64.1,57.82,93.2,NA,NA,NA,0,8.33,NA,10,3.3,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18076","staten island, ny","06/30/2018",74,93.8,84.2,62.6,49.49,96.3,10.3,NA,246,0,0,NA,10,4.4,1015.8,"",40.64243,-74.07528,"staten island, ny",NA
"18077","staten island, ny","07/01/2018",74.9,96.2,85.5,69.8,60.79,104,NA,NA,NA,0,0,NA,10,0,1017.4,"",40.64243,-74.07528,"staten island, ny",NA
"18078","staten island, ny","07/02/2018",78.2,93.8,84.9,70.5,63.08,101.1,11.4,NA,120,0,0,NA,9.8,7.5,1017.6,"",40.64243,-74.07528,"staten island, ny",NA
"18079","staten island, ny","07/03/2018",78,92,82,74.3,78.3,104.6,9.2,NA,151.43,0,12.5,NA,9,37,1020.8,"Lightning Without Thunder, Thunderstorm, Rain",40.64243,-74.07528,"staten island, ny",NA
"18080","staten island, ny","07/04/2018",75.8,87.2,80.1,72.5,78.47,93.3,NA,NA,NA,0,0,NA,9.9,7.9,1026.6,"Lightning Without Thunder",40.64243,-74.07528,"staten island, ny",NA
"18081","staten island, ny","07/05/2018",74.9,89.5,81.7,73.1,76.54,96.4,13.9,NA,189.44,0,0,NA,9.9,30.9,1023.8,"",40.64243,-74.07528,"staten island, ny",NA
"18082","staten island, ny","07/06/2018",74,82.1,78,69.6,76.91,84,NA,NA,NA,0.1,12.5,NA,9.7,3.3,NA,"Lightning Without Thunder, Mist, Thunderstorm, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18083","staten island, ny","07/07/2018",65.9,78.2,70.9,51.6,50.95,NA,NA,NA,NA,0,0,NA,10,0,1027.4,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18084","staten island, ny","07/08/2018",65.9,83,73.3,53.6,51.68,81.6,10.3,NA,156.67,0,0,NA,10,10.4,1027,"Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18085","staten island, ny","07/09/2018",68.1,87.2,76.7,59.3,56.11,86.9,NA,NA,NA,0,0,NA,9.9,0,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18086","staten island, ny","07/10/2018",71,92,81.2,62.9,55.84,93.1,NA,NA,NA,0,0,NA,9.9,0,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18087","staten island, ny","07/11/2018",74,88.1,79.6,66,63.76,90,NA,NA,NA,0,0,NA,10,10.8,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18088","staten island, ny","07/12/2018",71,86.1,76.5,60.8,60.63,85.1,NA,NA,NA,0,0,NA,10,6.7,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18089","staten island, ny","07/13/2018",70.1,84.8,76.2,62.2,63.85,84.1,NA,NA,NA,0,0,NA,10,1.2,NA,"",40.64243,-74.07528,"staten island, ny",NA
"18090","staten island, ny","07/14/2018",70.1,90.4,80.7,61.6,54.07,91,15,NA,233.12,0,0,NA,10,27.5,1017.8,"",40.64243,-74.07528,"staten island, ny",NA
"18091","staten island, ny","07/15/2018",70.1,86.1,76.1,68.8,79.48,89.1,12.8,NA,208.89,0.7,37.5,NA,9.6,31.2,1015.4,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Light Rain",40.64243,-74.07528,"staten island, ny",NA
"18092","staten island, ny","07/16/2018",74.9,89.9,81.7,71.7,72.55,99.3,NA,NA,NA,0,4.17,NA,10,3.8,NA,"",40.64243,-74.07528,"staten island, ny",NA
